GRAND PROSALUD,DIETETICAS,-38.9302337,-67.9906715
GRANJA DEL ALTO,ROTISERIAS,-38.9508787,-68.0573353
GREENWICH,ARTICULOS PARA EL HOGAR,-38.9358796,-69.2308886
GRISINO,BEBES - NIÑOS,-38.9584487,-68.0552268
GRISINO,BEBES - NIÑOS,-38.9595776,-68.0926039
GRISINO,BEBES - NIÑOS,-38.9417755,-68.1081151
GUAPAS,REGALERIAS,-38.9481658,-68.2277984
GUILLE CEL,TELEFONIA CELULAR,-38.9516784,-68.0591888
GUILLE CEL,TELEFONIA CELULAR,-40.1707041,-71.4952372
GUSTY,TIENDAS,-38.9572896,-68.0570159
GUSTY,TIENDAS,-38.9575929,-68.056736
HAVANNA,BAR - CONFITERIA,-40.1586448,-71.3567603
HERBALIFE NEUQUEN (DISTRIBUIDOR INDEP.),DIETETICAS,-38.9696482,-68.0538967
HERRAFER,FERRETERIAS,-38.939546,-67.9991359
HERRAJES NEUQUEN,FERRETERIAS,-38.9350764,-68.2424092
HIERROMET,HIERROS - PRODUCTOS METALURGICOS,-37.3939948,-68.9270849
HOTEL PILMAYQUEN,HOSPEDAJE-CABAÑAS-ALQUILER DE DEPARTAMENTOS,-40.8093316,-65.0870874
HOTEL RIMINI,HOSPEDAJE-CABAÑAS-ALQUILER DE DEPARTAMENTOS,-40.800189,-65.0807831
HOTEL RIVIERA,HOSPEDAJE-CABAÑAS-ALQUILER DE DEPARTAMENTOS,-40.8126124,-65.0902185
HOTEL TUNQUELEY,HOSPEDAJE-CABAÑAS-ALQUILER DE DEPARTAMENTOS,-40.155718,-71.3503117
HUELLAS,INDUMENTARIA URBANA Y CALZADOS,-40.1570343,-71.3482583
HUELLAS CALZADOS,ZAPATERIAS,-38.8258564,-68.1398648
I HOGAR,MUEBLERIAS,-40.158582,-71.3492102
IDEAS ESCUELA DE INGLES,COLEGIOS - INSTITUTOS,-38.8344157,-68.1243762
IMAGINATE,JUGUETERIAS,-38.9549466,-68.0619608
IMPACTO DESDE $1.99,POLIRRUBROS - KIOSCOS,-38.953753,-67.9264703
IMPAKTO SRL,DECORACION- ARTICULOS PARA EL HOGAR,-38.9600329,-68.068951
IMPORTADOS PATAGONIA,TIENDAS,-38.9043899,-70.0637677
IMPS - MELEWE CAVIAHUE,HOSPEDAJE-CABAÑAS-ALQUILER DE DEPARTAMENTOS,-37.8655096,-71.0572575
IMPS - MELEWE VILLA LA ANGOSTURA,HOSPEDAJE-CABAÑAS-ALQUILER DE DEPARTAMENTOS,-40.1536942,-71.3367801
IMPS -MELEWE LAS GRUTAS,HOSPEDAJE-CABAÑAS-ALQUILER DE DEPARTAMENTOS,-40.8131803,-65.0959705
IMPULSIVO,TIENDAS,-38.9514386,-68.2278491
INDIRA,REGALERIAS,-38.953251,-68.058591
INDUMENTARIA SABA KIDS,TIENDAS,-39.0113459,-68.4276427
INFINIT PC Y GAMING,COMPUTACION,-38.95814,-68.0573805
INFINITO MODA,TIENDAS,-37.3894673,-68.9200802
INSERT SHOES,INDUMENTARIA DEPORTIVA,-38.9542576,-68.2260879
INTEGRAL CAR,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.9324282,-67.9875025
IÑAKI,TIENDAS,-38.9572901,-68.0568011
ION,PERFUMERIAS,-38.9369106,-69.2303659
Ironica Boutique,INDUMENTARIA FEMENINA,-38.979154,-67.835092
ISABELLA TU BOUTIQUE,TIENDAS,-38.912287,-68.082955
iupi,LIBRERIAS ESCOLARES Y DE OFICINA,-39.9518558,-71.070206
IVAN PELUQUERIA PROFESIONAL,PELUQUERIAS,-38.9528184,-68.2377855
IVIZA INDUMENTARIA,ZAPATERIAS,-37.3897004,-68.9251589
J Y R,LUBRICENTROS,-38.9383254,-68.2369594
J. JULIAN MADERAS,CORRALONES - MADERERAS,-38.959756,-68.036711
JAC BOBINADOS,REPARACION Y VENTA DE ARTICULOS DE ELECTRONICA,-38.9292036,-67.9903674
JAZIEL HOMBRES,INDUMENTARIA MASCULINA,-38.958385,-68.0624742
JAZMIN INFORMAL,TIENDAS,-38.9519725,-68.0631653
Jean Pierre Fotografia,FOTOGRAFIA,-38.93364,-69.2295725
JHOJAN,TIENDAS,-38.8241327,-68.0662739
JHON LEA,TIENDAS,-39.0095844,-68.4256649
JK HOGAR,ARTICULOS PARA EL HOGAR,-38.8284289,-68.0643573
JOCKETA RESTO,RESTAURANTES - BARES - PARRILLAS,-39.9636192,-71.0828196
JONIYES,INDUMENTARIA DEPORTIVA,-38.9324282,-67.9875025
JOYAS MARIA VICTORIA,JOYERIAS - RELOJERIAS,-40.1563343,-71.3494746
JOYERIA DANIEL´S,JOYERIAS - RELOJERIAS,-38.9376462,-67.9957085
JOYERIA PETROCHELLI,JOYERIAS - RELOJERIAS,-38.9388463,-67.9984805
JOYERIA SILIO,JOYERIAS - RELOJERIAS,-38.9538439,-68.066897
JOYITA SANDOVAL MUEBLERIA,ARTICULOS PARA EL HOGAR,-38.9358493,-67.9904233
JR EMBRAGUES,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.9621022,-68.0662569
JUAN DA ROS HOGAR,ARTICULOS PARA EL HOGAR,-38.8305226,-68.1303558
JUGUETERIA LA PRIMERA,JUGUETERIAS,-39.9525636,-71.0700944
JUGUETERIA RAYUELA,JUGUETERIAS,-39.0142004,-68.4297709
JULIAN SEGURIDAD INDUSTRIAL,SEGURIDAD INDUSTRIAL,-38.8366889,-68.1269858
JULIETA LENCERIAS,LENCERIAS,-38.9391244,-67.9915453
JULIETA MARTINEZ,INDUMENTARIA FEMENINA,-40.1572078,-71.3518103
JUNGLA URBANA,TIENDAS,-38.9353158,-68.2344647
KACHUREOS,REGALERIAS,-38.9720821,-68.0452475
KACHUREOS,REGALERIAS,-38.9581216,-68.1054296
KAHUNA,INDUMENTARIA URBANA Y CALZADOS,-38.9325265,-69.2230311
KANDO,MOTOS - VENTA Y REPUESTOS,-38.960588,-68.060681
KAOS,BIJOUTERIE -ACCESORIOS,-38.9506311,-68.0609387
KARO HAIR Y STYLE,PELUQUERIAS,-38.9373876,-69.2030969
KARSON SRL,ODONTOLOGIA,-38.9516784,-68.0591888
KASSUAL,TIENDAS,-38.9576153,-68.2377191
KELEBEK,ZAPATERIAS,-39.9507811,-71.0739227
KEVINGSTON BIG HOUSE,INDUMENTARIA MASCULINA,-38.953399,-68.059543
KEVINGSTON HOUSE,TIENDAS,-40.1551524,-71.3455941
KIDS KIDS,BEBES - NIÑOS,-38.955541,-68.066295
KIDS KIDS,TIENDAS,-38.9535952,-68.0770828
KING KONG,INDUMENTARIA URBANA Y CALZADOS,-38.9377169,-69.230684
Kiosco Karen,POLIRRUBROS - KIOSCOS,-38.8249507,-68.1387907
KIOSKO MAKA,POLIRRUBROS - KIOSCOS,-40.1541684,-71.3493383
KLOSET,INDUMENTARIA FEMENINA,-38.9378739,-67.9945373
KOKOMO,INDUMENTARIA URBANA Y CALZADOS,-38.9815083,-67.8309585
KRUSSA,INDUMENTARIA URBANA Y CALZADOS,-38.953355,-68.0598027
KÚBIKO,TIENDAS,-39.0287104,-67.5708769
KUMELEN,MERCADOS - AUTOSERVICIOS,-38.9585906,-68.2402618
KWIK-E-MARKET,MERCADOS - AUTOSERVICIOS,-39.9541329,-71.0793812
L Y S ARTICULOS DE LIMPIEZA,ARTICULOS DE LIMPIEZA,-39.9489625,-71.0694641
La Anónima,FERRETERIAS,-38.8257226,-68.0674274
LA ANONIMA SUC. 225,SUPERMERCADOS,-38.9463839,-68.0582759
LA ANONIMA SUC. 226,SUPERMERCADOS,-38.9535186,-68.0623039
LA ANONIMA SUC. 229,SUPERMERCADOS,-38.94897,-68.1174151
LA ANONIMA SUC. 232,SUPERMERCADOS,-38.9689889,-68.0597251
LA ANONIMA SUC. 233,SUPERMERCADOS,-38.9507797,-68.0753286
LA ANONIMA SUC. 234,SUPERMERCADOS,-38.9567909,-68.2289698
LA ANONIMA SUC. 235,SUPERMERCADOS,-38.9511368,-68.0314265
LA ANONIMA SUC. 236,SUPERMERCADOS,-38.9393766,-68.1173677
LA ANONIMA SUC. 237,SUPERMERCADOS,-38.9335369,-68.0750188
LA ANONIMA SUC. 239,SUPERMERCADOS,-38.9442538,-68.1020931
LA ANONIMA SUC. 240,SUPERMERCADOS,-38.9506718,-68.0895924
LA ANONIMA SUC. 241,SUPERMERCADOS,-39.028415,-67.57527
LA ANONIMA SUC. 242,SUPERMERCADOS,-38.8293842,-68.0633917
LA ANONIMA SUC. 243,SUPERMERCADOS,-38.9485791,-67.9920898
LA ANONIMA SUC. 246,SUPERMERCADOS,-39.0994141,-67.0872492
LA ANONIMA SUC. 247,SUPERMERCADOS,-38.898848,-70.073643
LA ANONIMA SUC. 248,SUPERMERCADOS,-38.947494,-68.084619
LA ANONIMA SUC.06,SUPERMERCADOS,-38.9593011,-68.0507624
LA ANONIMA SUC.07,SUPERMERCADOS,-38.933306,-68.0009819
LA ANONIMA SUC.10,SUPERMERCADOS,-39.0364547,-67.577786
LA ANONIMA SUC.102,SUPERMERCADOS,-40.1572997,-71.3562685
LA ANONIMA SUC.147,SUPERMERCADOS,-39.9517459,-71.0695223
LA ANONIMA SUC.162,SUPERMERCADOS,-38.950453,-68.1115332
LA ANONIMA SUC.164,SUPERMERCADOS,-38.926547,-67.990229
LA ANONIMA SUC.172,SUPERMERCADOS,-37.3924856,-68.9365786
LA ANONIMA SUC.177,SUPERMERCADOS,-40.758875,-71.648299
LA ANONIMA SUC.182,SUPERMERCADOS,-38.9480294,-68.2253214
LA ANONIMA SUC.195,SUPERMERCADOS,-39.0129524,-67.5963753
LA ANONIMA SUC.212,SUPERMERCADOS,-40.1429834,-71.303488
LA ANONIMA SUC.213,SUPERMERCADOS,-38.8231133,-68.1391442
LA ANONIMA SUC.228,SUPERMERCADOS,-38.934491,-69.2329383
LA ANONIMA SUC.230,SUPERMERCADOS,-38.9075875,-70.067267
LA ANONIMA SUC.238,SUPERMERCADOS,-38.9383328,-67.9831203
LA ANONIMA SUC.259,SUPERMERCADOS,-38.9447519,-69.2183656
LA ANONIMA SUC.265,SUPERMERCADOS,-38.8233361,-68.0741307
LA ANONIMA SUC.266,SUPERMERCADOS,-38.35311,-68.790223
LA ANONIMA SUC.357,SUPERMERCADOS,-38.9578497,-68.035503
LA ANONIMA SUC.363,SUPERMERCADOS,-38.9536555,-67.9169052
LA ANONIMA SUC.42,SUPERMERCADOS,-39.0275765,-67.5659436
LA ANONIMA SUC.48,SUPERMERCADOS,-39.095101,-67.0921728
LA ANONIMA SUC.50,SUPERMERCADOS,-38.892079,-70.0665463
LA ANONIMA SUC.51,SUPERMERCADOS,-38.9401273,-67.9931263
LA ANONIMA SUC.68,SUPERMERCADOS,-38.9460623,-68.0743929
LA ANONIMA SUC.76,SUPERMERCADOS,-38.9305139,-69.2109155
LA ANONIMA SUC.92,SUPERMERCADOS,-39.0276957,-67.5873059
LA ANONIMA SUCURSAL 356,SUPERMERCADOS,-38.8330871,-68.1199923
LA BEFANA,TIENDAS,-38.9347451,-69.2309935
LA BETTY,MERCADOS - AUTOSERVICIOS,-40.1358833,-71.2833685
LA BOUTIQUE DE LAS MASCOTAS,FORRAJERIAS-SEMILLERIAS,-38.9373492,-67.9957069
LA CANTINA,RESTAURANTES - BARES - PARRILLAS,-38.9516784,-68.0591888
LA CASA DE LA DULZURA S.R.L.,CHOCOLATERIAS,-38.9376868,-67.9930811
LA CASA DE LA DULZURA SRL,CHOCOLATERIAS,-38.958456,-68.05976
LA CASA DE LA HAMBURGUESA,RESTAURANTES - BARES - PARRILLAS,-38.9317759,-68.0080211
LA CASA DE LA HAMBURGUESA (NQN),RESTAURANTES - BARES - PARRILLAS,-38.9388027,-68.0067389
LA CASA DE LAS ABERTURAS,ABERTURAS,-38.9446192,-68.2260337
LA CASA DE LAS HAMBURGUESAS (OESTE),RESTAURANTES - BARES - PARRILLAS,-38.9502625,-68.1165648
LA CASA DE LOS FILTROS,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.8265052,-68.066354
LA CASA DEL AFINADOR,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.960156,-68.050591
LA CASA DEL CERDO,ALMACEN Y FIAMBRERIA,-38.8260241,-68.1383016
LA CASA DEL CHEVROLET,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.9324282,-67.9875025
LA CASA DEL DURLOCK,FERRETERIAS,-38.9791624,-67.8153233
LA CASA DEL ENANO,ARTICULOS DE CAMPING-CAZA-PESCA,-39.9481453,-71.0754332
LA CASA DEL ESCAPE,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.960754,-68.0619969
La Casa del Fiat,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.9509436,-68.0632357
LA CASA DEL GAS,FERRETERIAS,-38.947541,-68.08436
LA CASA DEL RELOJ,JOYERIAS - RELOJERIAS,-38.8322953,-68.1212024
LA CASA DEL REVESTIMIENTO,CORRALONES - MADERERAS,-38.9377552,-69.2294588
LA CASA DEL VOLKSWAGEN / TODO FORD Y TOYOTA,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.9324282,-67.9875025
La Chacra,MERCADO Y VENTA DE BEBIDAS ALCOHOLICAS,-38.7715463,-68.1373673
LA COMERCIAL S.R.L,CORRALONES - MADERERAS,-38.9328185,-67.9792115
LA ECONOMÍA,TIENDAS,-40.1568711,-71.3481154
LA ESPERANZA MADERAS,CORRALONES - MADERERAS,-38.9547735,-68.0962243
LA ESQUINA ANIMAL,ALIMENTOS BALANCEADOS - MASCOTAS,-38.949552,-69.219254
LA ESTANCIA,CARNICERIAS,-39.236781,-70.917296
LA FAMILIA,RESTAURANTES - BARES - PARRILLAS,-38.8796732,-71.1872083
LA FAMILIA PRIMERO,FERRETERIAS,-38.9297634,-68.1366702
LA FERRETERIA DE VILLA,FERRETERIAS,-38.9268712,-67.9974991
LA FLOR DEL AMANCAY,FORRAJERIAS-SEMILLERIAS,-38.9502359,-68.117651
LA FLOR DEL CEIBO,ARTESANIAS Y TEJIDOS,-38.958529,-68.237902
LA GRAFICA,IMPRESIONES GRAFICAS,-38.9656534,-68.0508557
LA GRANJA,MERCADOS - AUTOSERVICIOS,-38.8322124,-68.149052
LA HERRERIA,HERRERIA ARTESANAL,-38.9690003,-68.0346462
LA ITALIANA MUEBLES,MUEBLERIAS,-38.8283823,-68.067469
LA JUGUETERIA,JUGUETERIAS,-38.828277,-68.1343552
LA MADRILEÑA,ZAPATERIAS,-38.9571244,-68.0585727
LA MAISON DE MAMÁ,TIENDAS,-38.939146,-67.990025
LA MARCA MUEBLES,BLANCO,-38.9551818,-68.0703013
LA MARCA MUEBLES,MUEBLERIAS,-38.959373,-68.056117
LA MASCOTA,TIENDAS,-38.9610083,-68.0375267
LA MASCOTA,TIENDAS,-40.0482871,-70.0754465
LA MOTO,MOTOS- REPUESTOS,-38.9335476,-69.2312321
LA NUEVA BARRA RESTO,RESTAURANTES - BARES - PARRILLAS,-40.1621248,-71.3570808
LA NUIT,LENCERIAS,-38.9518518,-68.0566791
LA NUIT,LENCERIAS,-38.9460623,-68.0743929
LA PATAGONIA,MARROQUINERIAS,-38.9396802,-68.2258076
LA POLLERIA,MERCADOS - AUTOSERVICIOS,-38.8272834,-68.1353436
LA POLLERIA,ALMACEN Y FIAMBRERIA,-40.1552209,-71.3496351
LA SUREÑA,CARNICERIAS,-39.9493873,-71.0709375
LA TABA,CARNICERIAS,-38.9476796,-68.057015
LA UNION AUTOPARTES,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.9549043,-68.0687563
LA VETERINARIA DEL DR. FITO,VETERINARIAS - ACCESORIOS PARA MASCOTAS,-38.9329656,-68.000081
La vida es bella,INDUMENTARIA FEMENINA,-38.92505,-67.99051
LA VIEJA ALDEA SRL,CHOCOLATERIAS,-40.1566013,-71.3497081
LA ZAPALINA,TIENDAS,-38.9083537,-70.0624612
LACUSTRE,BOUTIQUE,-40.1577241,-71.3531306
LAGO TROMEN,AGENCIAS DE VIAJES  Y TURISMO,-38.9518994,-68.0583056
LANAS ARGENTINA DE NORTE A SUR,LANAS,-40.1568557,-71.3494795
LARA LENCERIA,LENCERIAS,-39.9501197,-71.0669264
LAS FAMILIAS,RESTAURANTES - BARES - PARRILLAS,-38.9070691,-70.0681463
LAS HORMIGAS,PELUQUERIAS,-38.9511899,-68.062175
LAS MIL DOS AUTOSERVICIO,SUPERMERCADOS,-38.9217926,-67.9826531
LASER,BATERIAS,-38.9598109,-68.0500407
LE BON PAIN,PANADERIAS Y CONFITERIAS,-38.95729,-68.0565293
LE LENGERIE,LENCERIAS,-39.9506858,-71.0751079
LEGADO,TIENDAS,-38.9387306,-67.9975891
LEO BOS,INDUMENTARIA URBANA Y CALZADOS,-38.9364289,-69.2289446
LEON BOUTIQUE,INDUMENTARIA URBANA Y CALZADOS,-38.937565,-69.233277
LG RINCON S.R.L,ESTACIONES DE SERVICIO,-38.9445612,-68.196564
LIBRACOS,LIBROS LITERATURA Y TEXTOS,-38.9580406,-68.0572852
LIBRERIA ANJESVAN,LIBRERIAS ESCOLARES Y DE OFICINA,-37.3902449,-68.9264222
LIBRERIA DORIAL,LIBRERIAS ESCOLARES Y DE OFICINA,-38.9373634,-69.2287413
LIBRERIA EL TREBOL,LIBRERIAS ESCOLARES Y DE OFICINA,-38.9483562,-68.2281594
LIBRERIA GARABATOS,LIBRERIAS ESCOLARES Y DE OFICINA,-38.9533993,-67.9172133
LIBRERIA PAPIRO,LIBRERIAS ESCOLARES Y DE OFICINA,-38.9327964,-69.2206892
LIBRERIA PERAZZOLI,LIBRERIAS ESCOLARES Y DE OFICINA,-39.0946756,-67.0836283
LIBRERIA PUNTO PAPEL,LIBRERIAS ESCOLARES Y DE OFICINA,-38.9542576,-68.2260879
LIBRERIA TA-TE-TI,LIBRERIAS ESCOLARES Y DE OFICINA,-38.831909,-68.1199672
LIBRERIA TIO GATO,LIBRERIAS ESCOLARES Y DE OFICINA,-37.3896984,-68.9232356
Libreria y Regaleria Benja,REGALERIAS,-39.9510918,-71.0707009
LIBRERÍA YES,LIBRERIA TECNICA,-38.9511728,-68.1176882
LIBRERIAS BELGRANO,LIBRERIAS ESCOLARES Y DE OFICINA,-38.9415164,-68.1173714
LIBRERIAS BELGRANO,LIBRERIAS ESCOLARES Y DE OFICINA,-38.950505,-68.088865
LIBRERIAS TARQUINI,LIBRERIAS ESCOLARES Y DE OFICINA,-38.9510979,-68.1177354
LIBRERIAS Y JUGUETERIAS JUMBO EXPRESS,LIBRERIAS ESCOLARES Y DE OFICINA,-40.1549906,-71.3490697
LIKE LONDON DESING,INDUMENTARIA URBANA Y CALZADOS,-38.9052172,-70.0631225
LIMAI-K,TIENDAS,-38.8245422,-68.1395383
LISETH,INDUMENTARIA FEMENINA,-38.9580648,-68.0572102
LO DE ALFARO,FERRETERIA CON ANEXO CORRALON DE MATERIALES,-38.938387,-69.228564
LO DE BRI,INDUMENTARIA URBANA Y CALZADOS,-39.949948,-71.0699172
LO DE CARLITOS,CARNICERIAS,-38.8210673,-68.1402574
LO DE GABY,MARROQUINERIAS,-38.9694647,-68.0396212
LO DE NIETO,MERCADOS - AUTOSERVICIOS,-38.956971,-68.045078
LOLA LOLA,LENCERIAS,-40.1543738,-71.3489663
LOLA OUTLET,ZAPATERIAS,-38.9399439,-67.998536
Lola Rey,ZAPATERIAS,-38.8232839,-68.064635
LOLA ZAPATOS + CARTERAS,MARROQUINERIAS,-40.1576898,-71.3500637
LOLAS,ZAPATERIAS,-38.9613163,-68.2300333
LOLY BABY KIDS,ZAPATERIAS,-38.826725,-68.066261
LONERIA Y TAPICERIA NEUQUEN,TAPICERIAS,-38.9558607,-68.0443683
LOREDANA,TIENDAS,-38.9797975,-67.8305006
LORENTE BULONERIA,FERRETERIAS,-38.9783745,-67.828523
LOS CORRALITOS,MUEBLERIAS,-40.1561972,-71.3454454
LOS CORRALITOS,MUEBLERIAS,-38.9323405,-69.2185856
LOS DOS CLAVOS,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.950416,-68.096991
LOS ENROSCADOS,FERRETERIAS,-38.9436387,-68.2376094
LOS LAGOS DRUGSTORE,POLIRRUBROS - KIOSCOS,-40.1568694,-71.3505135
LOS NIETOS,MERCADOS - AUTOSERVICIOS,-38.8953183,-70.0751576
LOS NOTROS,TIENDAS,-39.9514273,-71.0710713
LOS POTREROS,HOSPEDAJE-CABAÑAS-ALQUILER DE DEPARTAMENTOS,-39.2366092,-70.9195942
LOTITO¨S,RESTAURANTES - BARES - PARRILLAS,-38.956845,-68.2311978
LOVE KIDS,BEBES - NIÑOS,-37.3763723,-70.273781
LUBRANO DESING,ARTICULOS PARA EL HOGAR,-39.0952588,-67.0829152
LUBRANO HOGAR,ARTICULOS PARA EL HOGAR,-39.0280021,-67.5804058
LUBRANO HOGAR,MUEBLERIAS,-38.9779341,-67.8278676
LUBRANO HOGAR,MUEBLERIAS,-39.1017633,-67.0878881
LUBRI - K,LUBRICENTROS,-38.9343288,-67.9906156
LUBRI REPUESTOS NAWA,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.9333041,-67.9792955
LUBRICAR,LUBRICENTROS,-38.9422744,-69.2327976
LUBRICENTRO CACIQUE,LUBRICENTROS,-38.8226592,-68.0639573
LUBRICENTRO LOPEZ,LUBRICENTROS,-38.7253291,-68.1566302
LUBRICENTRO RENIC,LUBRICENTROS,-38.8264305,-68.0737525
LUBRICENTRO RIVAS,LUBRICENTROS,-38.9606526,-68.0789777
LUBRICENTRO SAN LORENZO,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.9452013,-68.1176579
LUBRICENTRO ZURITA,VENTA DE LUBRICANTES,-38.9385436,-69.2251207
LUCIANA VUOTTO,TIENDAS,-37.3769293,-70.2730977
LUCIANO ABERTURAS,ABERTURAS,-38.9598251,-68.0674431
LUJO URBANO,TIENDAS,-38.9387281,-69.2303358
LUNA MIA,TIENDAS,-37.3897004,-68.9251589
LUZ DEL VALLE,ELECTRICIDAD - ILUMINACION,-38.9586146,-68.0561229
LYSA LIBRERIA,LIBRERIAS ESCOLARES Y DE OFICINA,-38.9496716,-68.068999
M & L,TIENDAS,-38.9689419,-68.0708114
M Y C,TIENDAS,-38.9352297,-69.2391937
M Y L INDUMENTARIA,ALQUILER IND Y ACCESORIOS PARA SKI,-38.9304299,-69.232025
M3 NEUMATICOS,NEUMATICOS,-38.9590654,-68.0789681
MADRENIAS,TIENDAS,-39.0288888,-67.5705697
MAGA,MARROQUINERIAS,-40.1583347,-71.3549433
Malek,TIENDAS,-38.8271901,-68.1352312
MALEVO,TIENDAS,-37.3759404,-70.2761054
MALIKA,SPA-ESTETICA-PILATES-SALONES DE BELLEZA,-38.954407,-68.051908
MALKAS,PERFUMERIAS,-38.9369106,-69.2303659
MALU,TIENDAS,-37.3894673,-68.9200802
MALU DISTRIBUIDORA,ARTICULOS DE PELUQUERIA,-38.9581561,-68.054521
MALU DISTRIBUIDORA,ARTICULOS DE PELUQUERIA,-38.9351134,-68.2333001
MALU DISTRIBUIDORA,ARTICULOS DE PELUQUERIA,-38.9503473,-68.089704
MAMMA MIA,FABRICA DE PASTAS,-38.9567207,-68.0665101
MAMUSIA,CHOCOLATERIAS,-40.1577905,-71.3535898
MANOLA,TIENDAS,-38.9351134,-68.2332947
MANZANA,TIENDAS,-38.8233843,-69.6691186
MARCELO REGALOS,REGALERIAS,-38.9278241,-69.238456
MARIA BONITA,LENCERIAS,-38.9573377,-68.0662397
MARIA BONITA,MARROQUINERIAS,-38.93937,-67.993481
MARIA LIMPIEZA,ARTICULOS DE LIMPIEZA,-38.821131,-68.1442376
MARIA MARIA,INDUMENTARIA URBANA Y CALZADOS,-39.9515793,-71.0709746
MARIANA,LENCERIAS,-38.9572914,-68.0538875
MARIA'S,TIENDAS,-40.8129927,-65.092119
MARROQUINERIA JUAN CRUZ,MARROQUINERIAS,-38.931315,-67.9904266
MARTIN PESCADOR,ACCESORIOS PARA MASCOTAS,-38.9503999,-68.0973866
MARY SPORT,INDUMENTARIA DEPORTIVA,-38.9257858,-67.9904074
MARY SPORT,TIENDAS,-39.5171295,-69.292049
MASCOTAS SHOP,FORRAJERIAS-SEMILLERIAS,-38.9371505,-67.9897994
MASKOTEANDO,ACCESORIOS PARA MASCOTAS,-38.934646,-69.2291426
MASSER MATERIALES ELECTRICOS,ELECTRICIDAD - ILUMINACION,-38.9549899,-68.0827779
MASTER BATERIAS,BATERIAS,-38.9503494,-68.1025827
MATILDA,INDUMENTARIA FEMENINA,-38.938699,-67.9977849
MAURO MUEBLES,MUEBLERIAS,-38.9316998,-69.2300664
MAURO SERGIO,TIENDAS,-39.951599,-71.07046
MAX INFORMAL,VAQUERIAS Y ROPA INFORMAL,-38.9516784,-68.0591888
MAX INFORMAL,VAQUERIAS Y ROPA INFORMAL,-38.953071,-68.056823
MAYORISTA LOS FALDEOS,ALMACEN DE RAMOS GENERALES,-40.1541571,-71.3506829
MDF MUEBLES,MUEBLERIAS,-38.899853,-70.0656437
MDF MUEBLES,MUEBLERIAS,-38.8952976,-70.0632398
MDV (Matafuegos del Valle),SEGURIDAD INDUSTRIAL,-38.9568341,-68.2307432
Medio Limón,MARROQUINERIAS,-38.8286924,-68.13422
Medio Limón,MARROQUINERIAS,-38.8245761,-68.138965
MELINA,LENCERIAS,-38.9541418,-68.0514928
MENSAJERAS SPORT,TIENDAS,-38.938387,-67.9941604
MENSAJERAS SPORT,INDUMENTARIA DEPORTIVA,-38.9378206,-67.9979235
MERCADO 24.7,ALMACEN DE RAMOS GENERALES,-39.9236389,-71.0761344
MERCADO CEFERINO,ALMACEN DE RAMOS GENERALES,-38.5238888,-70.3640077
MERCADO DE MATERIALES S.R.L.,CORRALONES - MADERERAS,-38.9557421,-68.2416298
MERCADO EL SOL,MERCADOS - AUTOSERVICIOS,-38.9444521,-68.2241143
MERCADO FRAN,CARNICERIAS,-38.3516044,-68.7874869
MERCADO LA BUENA ONDA,MERCADOS - AUTOSERVICIOS,-38.8198137,-68.0593994
MERCADO TONY,MERCADOS - AUTOSERVICIOS,-38.9266862,-69.2389613
MERCADOS PATAGONICOS,SUPERMERCADOS,-40.800251,-65.071375
MERCERIA Y LENCERIA MARY,LENCERIAS,-38.9765405,-67.8469541
MI COLOR,PINTURERIAS,-38.9379966,-67.9957483
MI SUEÑO,COLCHONERIAS,-38.9575668,-68.0680468
Mi sueño año 2000,PANADERIAS Y CONFITERIAS,-38.8252758,-68.1383266
Mia Indumentaria,INDUMENTARIA FEMENINA,-38.938208,-67.99542
MICHACHEO NEUMATICOS,NEUMATICOS,-38.8989106,-70.0638554
MICHO,TIENDAS,-38.9416046,-67.9849281
MICHY JUNIORS,TIENDAS,-38.9815137,-67.8260129
MICHY MODAS,REGALERIAS,-38.9779777,-67.8258444
MIL COLORES,LENCERIAS,-38.8304357,-68.1363195
MIL ESKUSAS,BAZAR,-38.827752,-68.1442932
MILENIUM,TIENDAS,-38.9324282,-67.9875025
MIMITOS,BEBES - NIÑOS,-38.9331802,-69.2251316
MIMO & CO,INDUMENTARIA URBANA Y CALZADOS,-38.941163,-68.0652927
MINGOMAR,DECORACION- ARTICULOS PARA EL HOGAR,-38.9581146,-68.0665903
MINI MARKET S&E,MERCADOS - AUTOSERVICIOS,-38.9453699,-68.0824275
MINI MERCADO PANCHE,MERCADOS - AUTOSERVICIOS,-38.9237803,-68.1339889
MINI-ME,TIENDAS,-38.820358,-68.1448777
MIRA ME,TIENDAS,-38.8272834,-68.1353436
