LineaCSV
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
CENTER PACK,-38.81255150,-68.14432260
CENTER PERFUMERIA,-38.93242820,-67.98750250
CENTEX,-38.82707570,-68.13790560
CENTRO COMERCIAL TASSONE,-38.90552390,-70.06312670
CENTRO DE PESCA,-38.95891570,-68.06654840
CENTRO DE PESCA & OUTDOORS,-38.95896040,-68.06659130
CENTRO NEUQUEN HOTEL,-38.95798970,-68.05961550
CENTRO NEUQUEN HOTEL,-38.95798970,-68.05961550
CENTRO OPTICO DEL SUR,-38.95098120,-68.23079170
CENTRO TERAPEUTICO NQN METODO DR. RAVENNA,-38.97313700,-68.06092400
CERRAJERIA NORBERTO,-38.92774570,-67.99807620
CERRAJERIA Y ALARMAS VILUGRON,-40.13595510,-71.28660940
CERVECERIA TIKI,-40.80900450,-65.08717680
CETEC,-38.95234650,-68.05633990
CETEC CUTRAL CO,-38.93292600,-69.22066100
CETEC ZAPALA,-38.90863030,-70.06224400
CHACHA COIFFEUR,-38.93526070,-69.23090650
CHANGE,-38.96757700,-68.05965990
CHAÑAR HOGAR,-38.63192100,-68.29681250
CHAÑAR HOGAR ,-38.35347240,-68.78221130
CHAÑAR HOGAR,-38.82417700,-68.13990840
CHAPERMAN,-38.95814880,-68.05184570
CHARMS,-38.93785020,-67.99578040
CHASQUI,-38.95517600,-68.02761500
CHAU PINELA,-40.15663410,-71.34960230
CHEVROCAR,-38.95511700,-68.07722900
CHIARA,-38.93962220,-67.99467900
CHIPY NEUMATICOS ,-38.95814630,-68.03317700
CHIQUIN FUEGOS Y COCINA,-38.95137790,-67.99386670
CHIROLAS,-37.37712050,-70.27319920
CHOCOLATE,-38.97964290,-67.82551080
CHOCOLATE,-40.81270190,-65.09196770
CHOCOLATES ABOLENGO,-40.15678280,-71.35092700
CHOCOLATES DEL SUR,-39.95098270,-71.06842480
CIBAYI,-38.95043780,-68.22544390
CICLES CUELLO,-38.82903920,-68.05909410
CICLISMO CUELLO,-38.82303550,-68.06454340
Ciclismo Dinamarca,-38.90095810,-70.07316880
CICLISMO EL TOLO,-38.96100830,-68.03752670
CICLISMO MAURI,-38.93479120,-68.10599000
CICLISMO PICAPIEDRAS,-38.96748150,-68.03418320
CICLISMO VAL-FRAN,-38.93637830,-68.12008820
CINE TEATRO ESPAÑOL,-38.95256910,-68.05869650
CINE TEATRO ESPAÑOL,-38.95256910,-68.05869650
CIOCCOLATO,-38.97821230,-67.82980310
CIOCCOLATO,-38.97815270,-67.82993090
CIRC. ODONTOLOGICO DE NQN,-38.95059600,-68.05458600
CIRCULO ODONTOLOGICO DEL NEUQUEN,-38.95059600,-68.05458600
CIRCUS BAGS,-38.96137120,-68.04738990
CITROEN COMAHUE REPUESTOS,-38.95920180,-68.05145020
CIUDAD ANIMAL,-40.81102770,-65.09430580
CJS INDUMENTARIA ,-40.15826550,-71.35477490
CJS INDUMENTARIA HOMBRES,-40.15826550,-71.35477490
CLARO,-40.15610100,-71.34988630
CLARO,-38.93939870,-67.99552320
CLASS LIFE,-38.95306420,-68.05699710
CLAUDIA CALZADOS,-38.97808480,-67.82661220
CLAUDIA MOREIRA PELUQUERIA UNI,-38.82503650,-68.13866830
CLAUDIS,-38.93953140,-67.97333930
CLAVE DE SUR,-38.94085500,-67.99547110
CLEMIRA,-39.02786910,-67.57879310
CLICK ILUMINACIÓN,-37.37885670,-70.27070990
CLOSET- Lengerie,-38.82830480,-68.06694270
CLUB ATLETICO PACIFICO,-38.95308510,-68.05412850
CLUB CIPOLLETTI,-38.93806770,-68.00167130
CLUB CONFLUENCIA,-38.96048180,-68.03138990
CLUB INDEPENDIENTE,-38.95768980,-68.04912550
CLUB PATAGONIA,-38.95279030,-68.06925070
CLUB SOCIAL Y DEPORTIVO ALIANZA,-38.93353010,-69.22843860
CLUB SOCIAL Y DEPORTIVO GENERAL ROCA,-39.03549320,-67.58496060
COBAN BOUTIQUE,-38.93643810,-69.23126280
COCINEROS PATAGONICOS,-38.95257600,-68.04158370
COCODRILO,-38.95167840,-68.05918880
CODEC SEGURIDAD,-38.95484620,-68.08352200
COFRE NEUMATICOS ,-38.95726460,-68.23602180
COLCHONERIA IDEAL ,-38.95978490,-68.05508300
COLCHONERIA IDEAL ,-38.94184270,-68.11733580
COLCHONERIA IDEAL,-38.93242820,-67.98750250
COLECCIONES PITUIL,-38.96346480,-68.05083120
COLEGIO DE ARQUITECTOS DE NEUQUEN - REGIONAL 1,-38.94923690,-68.05047200
COLEGIO PABLO BESSON,-38.93650220,-67.99557800
COLEGIO SAN JOSE OBRERO,-38.95593480,-68.04527700
COLLEGE UNIFORMES,-38.96136300,-68.05617090
COLON 1,-38.95471770,-68.07958190
COLON 1,-38.95501900,-68.07877300
COLON 2,-38.95456320,-68.11620350
COLOR SHOP,-38.98026820,-67.83029630
COLOR SUR,-38.95600600,-68.04509200
COLOR SUR PINTURERIAS,-38.93765720,-67.99282910
COLORALE,-38.95035080,-68.08918120
COLORES,-38.82575810,-68.13870360
COLORIN COLORADOS,-38.97797770,-67.82584440
COLORMIX,-39.09588740,-67.07846360
COLORQUEN,-38.95772840,-68.06327740
COLORS,-38.93900100,-67.99784690
COLORSHOP,-39.09458010,-67.09576610
COLORSHOP,-38.93867010,-67.97943960
COLORSHOP,-38.95915770,-68.06964160
COLORSHOP CENTENARIO,-38.82355030,-68.13240850
COLORSHOP CINCO SALTOS,-38.82455660,-68.07077730
COLORSHOP NEUQUEN,-38.94174830,-68.13273580
COLORSHOP RINCON,-37.39696130,-68.92486960
COLORSHOP VILLA REGINA,-39.09388850,-67.10035560
COLORSHOW,-39.02923430,-67.57668620
COMAHUE,-40.15628590,-71.34939630
COMERCIAL CONFLUENCIA S.R.L.,-38.95957900,-68.03334600
COMERCIAL LITO,-38.62714060,-68.29807730
COMERCIAL LITO,-40.63805560,-71.75083330
COMERCIAL LITO SRL,-38.32626110,-69.81376590
COMERCIAL LITO SRL,-38.82406150,-68.14004910
COMERCIO JUSTO,-40.15558840,-71.35355990
COMO EN CASA,-40.80914350,-65.08569290
COMPLEJO ASPEN,-40.16088220,-71.35057560
COMPLEJO LA HUELLA,-39.26292690,-68.78956090
COMPLEJO TERMAL COPAHUE - CAVIAHUE,-37.81853440,-71.09783890
COMPLEMENTO,-38.95622740,-68.22605500
COMPRA-VENTA LA ECONOMICA,-38.82281300,-68.06419680
COMPUCENTRO,-38.97696480,-67.83369650
COMPUCINCO,-38.82539320,-68.06746970
COMPUMAX,-38.94010520,-67.99117590
CONE REPUESTOS,-39.94435350,-71.07238910
CONECTA TU HUELLA,-39.95097160,-71.07489390
CONFETTI´S,-38.93717110,-69.22802260
CONFITERÍA LA IDEAL,-39.95020140,-71.07134590
Confluencia,-38.95058240,-68.06281870
CONS. ODONT. CASTILLO MANUEL,-38.82575810,-68.13870360
CONS. ODONT. DIANA A. HUESPE,-38.94077180,-68.05401800
CONS. ODONTOLOGICO ARAUJO LUIS,-38.92699870,-67.98909520
CONS. ODONTOLOGICOS KARSON,-38.94822600,-68.05727300
CONSULTORIO DRA VANCIN,-38.97743780,-68.05016800
CONSULTORIOS ODONTOLOGICOS DOCTORES CORREA,-38.95080670,-68.06686370
CONSULTORIOS ODONTOLÓGICOS SANTA CLARA,-38.94817240,-68.06099010
CONTROLADORES FISCALES ,-38.95414500,-68.06876400
CONVIDAME,-38.95388120,-68.22620630
COOL FLOWERS,-38.95030020,-68.07063960
COOL KIDS,-38.94347120,-68.22541820
COOP OBRERA BS AS- LA PAMPA,-38.69965090,-62.27520700
COOP. AGUA POTABLE PLOTTIER,-38.95927900,-68.24167660
COOP. TELEF. CENTENARIO S.A.,-38.83004630,-68.13941420
COOP. TELEFONICA CENTENARIO,-38.82775200,-68.14429320
COOPERATIVA OBRERA,-38.82479500,-68.13901970
COOPERATIVA OBRERA,-38.82867760,-68.13008220
COOPERATIVA OBRERA,-38.83124890,-68.12028090
COOPERATIVA OBRERA,-38.82914360,-68.13917300
COOPERATIVA OBRERA,-38.82782690,-68.12640260
COOPERATIVA OBRERA,-38.82380240,-68.06912610
COOPERATIVA OBRERA,-38.82209080,-68.06689900
COOPERATIVA OBRERA,-38.92547200,-68.08402090
COOPERATIVA OBRERA,-38.94756720,-68.22885000
COOPERATIVA OBRERA,-38.90450720,-70.06094800
COOPERATIVA OBRERA,-38.97948020,-67.82332390
COOPERATIVA OBRERA,-38.98295700,-67.83123300
COOPERATIVA OBRERA,-38.97833210,-67.84024840
COOPERATIVA OBRERA,-37.88266350,-67.79853860
COOPERATIVA OBRERA,-39.16455600,-66.14601400
COOPERATIVA OBRERA,-39.29283600,-65.65999930
COOPERATIVA OBRERA,-39.29283600,-65.65999930
COOPERATIVA OBRERA,-38.93242820,-67.98750250
COOPERATIVA OBRERA,-38.95568860,-67.92100230
COOPERATIVA OBRERA,-38.95410210,-67.92922990
COOPERATIVA OBRERA,-39.02764110,-67.58303630
COOPERATIVA OBRERA,-39.02940440,-67.56974820
COOPERATIVA OBRERA,-39.02732120,-67.55816170
COOPERATIVA OBRERA,-39.07000700,-67.23683400
COOPERATIVA OBRERA,-39.42214800,-65.70475700
COOPERATIVA OBRERA,-39.31293000,-65.75980000
COOPERATIVA OBRERA,-38.99482720,-64.09734280
COOPERATIVA OBRERA,-40.81481720,-63.00515990
COOPERATIVA OBRERA,-39.09322290,-67.08492590
COOPERATIVA OBRERA,-39.09721890,-67.08700220
COOPERATIVA OBRERA,-38.82853460,-68.06730980
COOPERATIVA OBRERA,-38.00877780,-57.71163940
COOPERATIVA OBRERA,-38.95494890,-68.06255730
COOPERATIVA OBRERA,-38.96881340,-68.05033890
COOPERATIVA OBRERA,-38.93523860,-69.24825750
COOPERATIVA OBRERA,-38.01064500,-57.54531400
COOPERATIVA OBRERA,-33.34813660,-60.23407110
COOPERATIVA OBRERA,-37.17888220,-70.66763290
COOPERATIVA OBRERA,-40.15709300,-71.34850400
COOPERATIVA OBRERA,-38.07324160,-70.61663210
COOPERATIVA OBRERA,-40.81008370,-63.00103890
COOPERATIVA OBRERA,-38.92906460,-67.99882770
COOPERATIVA OBRERA,-38.94180320,-68.11367080
COOPERATIVA OBRERA,-40.15199400,-71.39663800
COOPERATIVA OBRERA ,-40.15723760,-71.35351470
COOPERATIVA OBRERA,-38.93659840,-69.21641920
COOPERATIVA REMISPORT,-38.96542420,-68.05908720
COQUITOS ,-38.93511820,-68.23200430
COQUITOS,-38.96132300,-68.05962090
CORAL,-38.95167840,-68.05918880
CORDILLERANA,-39.23871730,-70.91934250
CORRALON AUSTRAL,-40.15721030,-71.35244360
CORRALON CARLOS V.PARADA,-37.38906510,-68.92394650
CORRALON CENTENARIO,-38.83305120,-68.12256420
CORRALON CINCO SALTOS,-38.83141730,-68.06246880
CORRALON COMAHUE,-38.95497040,-68.09841070
CORRALON COMAHUE,-38.83708410,-68.12692800
CORRALON EL GALLEGO,-38.75561540,-68.10140930
CORRALON EL INDUSTRIAL ,-38.89498230,-70.05517660
CORRALON EL MAPUCHE,-38.95588550,-67.92263670
CORRALON EL SALVA,-39.95227770,-71.07178560
CORRALON JOSE FER,-38.95039830,-68.09790160
CORRALON LA ESPERANZA,-38.92714070,-67.96926370
CORRALON LA ESPERANZA,-38.98477700,-68.14491210
CORRALON LA FERRETERIA,-38.95228600,-68.23763840
CORRALON PATAGONICO DE LOS ANDES,-40.15721030,-71.35244360
CORRALON PITTY,-38.67857430,-68.21386320
CORRALON PITTY,-38.96100830,-68.03752670
CORRALON ROLOCASOL,-38.97628500,-67.82970760
CORRALON ROLOCASOL,-38.97216780,-67.84628020
CORRALON SAN LUCAS,-38.89647310,-70.07676380
CORRALON SAN SEBASTIAN,-38.94000720,-69.21417210
CORRALON YACOPINO,-38.95600780,-67.92201170
CORRALON YACOPINO SA,-38.92204620,-67.99055110
CORRE CARMELA,-38.95080240,-68.06064070
COSAS RICAS,-37.37784450,-70.27414580
COSITA MIA,-39.94930850,-71.07567140
COSTA BRAVA,-38.95440610,-68.06319110
COTESMA,-40.15721030,-71.35244360
COTESMA,-40.15461960,-71.34768030
COTILLON DEJA-VU,-37.38970040,-68.92515890
COTILLON GLOBITOS DE COLORES,-38.93088640,-67.98784300
COTILLON SIGLO 21 ,-38.95911020,-68.05961900
Coyote Motos,-38.95717570,-68.23860690
Coyote Motos,-38.96032640,-68.23980940
CR MOTOS,-37.38946730,-68.92008020
CRAZY KIDS,-37.38910590,-68.92381050
CRAZY KIDS,-37.37642600,-70.27371500
CRAZYMAX,-37.39508910,-68.92745840
CRAZYMAX,-37.39170450,-68.92609930
CREACIONES AMARU,-37.38910590,-68.92381050
CRECIENDO,-38.95167840,-68.05918880
CRECIENDO,-38.93909500,-67.99694500
CRECIENDO,-38.92883680,-67.99067280
CRISTAL,-40.04828710,-70.07544650
CRISTALES NEUQUEN,-38.95923210,-68.05321500
CRISTALES PATAGONICOS,-38.94506390,-68.05851000
CRISTALES PATAGONICOS,-39.03861080,-67.57788240
CRISTIAN GENUINE,-38.95167840,-68.05918880
CROMA,-38.95167840,-68.05918880
CROMA,-38.95957760,-68.09260390
CROMA,-38.94177550,-68.10811510
CROMA,-38.95827800,-68.05689800
CROMA,-38.83344720,-68.12113340
CROSANTINO,-38.87967320,-71.18720830
CRUZ DEL SUR,-38.93934980,-67.97292990
CRUZ DEL SUR,-38.93013190,-67.97934130
CUBA CENTER,-38.93633100,-67.99262550
CUBANITA ESTETICA,-38.95999810,-68.06337740
CURA CALQUIN,-38.95659840,-68.23906700
CURVY,-39.95096470,-71.07360910
CYCLES RAMON,-38.92168550,-67.98775680
Cycles Santino,-38.95057230,-68.06574410
CYL S.A.,-38.95966200,-68.07953570
CYL S.A.,-38.95986000,-68.04225600
CyS ESTACIÓN DE SERVICIO,-37.18143440,-70.66794120
D & M ,-38.93937600,-67.99581340
D & M,-38.93937600,-67.99581340
D' PELITOS,-38.93482020,-69.25306150
D&M BAZAR,-37.39025260,-68.92074650
D´ALLEVA SRL,-38.95907800,-68.07209990
D´ALLEVA SRL,-38.93875250,-68.00175360
D´ALLEVA SRL,-39.03098890,-67.57625080
DAANTO,-39.26153930,-68.77908780
DAHANY,-40.15749570,-71.34840770
DAINA,-38.95500500,-68.05390890
DAISQUE S.R.L.,-38.93149020,-67.97999010
DAKOTA,-38.95145980,-68.22633120
DAMARIS,-38.95822400,-68.05989190
DAMARIS,-38.93896930,-67.99476980
DAMARIS ,-38.95740150,-68.05958230
DANAHY,-40.15738850,-71.34844860
Danielle Tieri,-39.10176330,-67.08788810
DANIEL'S,-38.93765000,-67.99571600
DANNY MODAS,-38.93395100,-69.23191560
DANSIL,-38.97795090,-67.82603980
DARO PRINT,-38.95732390,-68.05223850
DARSHAN,-40.15793710,-71.35387170
DARSHAN,-40.15795270,-71.35386310
DARSHAN ROPA HINDU,-38.90771430,-70.06807000
DARUMA,-38.93391310,-69.22837600
DAS,-37.37885670,-70.27070990
DASH ,-38.93626800,-69.23180140
DATIL,-38.82885820,-68.13440930
DE LA COSTA,-38.77834120,-68.13138540
DE LA MONTAÑA,-38.87993900,-71.18488880
DE LA MONTAÑA,-39.23871840,-70.91933150
DE LA MONTAÑA ,-38.95537890,-68.03126170
DE LA PATAGONIA ,-40.16176470,-71.35555340
DE LUNARES A RAYAS,-38.97817810,-67.82847810
DE MADRID,-38.97731260,-67.83108860
De Mil Amores,-38.95044290,-68.08952060
DE TUTTI,-38.82962320,-68.14652480
DEB. AUT. A.M.E.N,-38.95468890,-68.07036900
DEBITO AUT. CAI FUTBOL,-38.95768980,-68.04912550
DECO STORE,-40.15505670,-71.34892660
DECORACIONES PABLO,-38.95742710,-68.05475260
DEL CENTRO PINTURERIAS,-38.94506390,-68.05851000
DEL CENTRO RENTAL,-38.88022440,-71.18532000
DEL OESTE LIBRERIA,-38.95072900,-68.11735780
DEL PARQUE,-38.90978260,-68.07999380
DEL SUR PINTURERIA,-38.94742890,-68.10260490
DEL SUR Y MEDIA AGUA,-38.95167840,-68.05918880
DEL TURISTA,-40.15662300,-71.34973850
DELCAR REPUESTOS,-38.95167840,-68.05918880
DELCAR REPUESTOS,-38.95500360,-68.10024250
DELIA BRUSAIN CALZADOS,-38.95421290,-68.06118300
DELICIAS DE MAR ,-38.82766480,-68.12543460
DEMO COMPUTACION,-38.94030500,-67.99825270
DEPARTAMENTOS MARAL,-40.81200920,-65.09617740
DEPORTES CALA,-38.93512790,-69.23067260
DEPORTES CALA,-38.94580590,-68.06662020
DEPORTES GODOY,-38.94204580,-68.11713280
DEPORTES OLIMPIA,-38.83013490,-68.06260590
DEPOSITO ESMERALDA,-38.93358450,-67.99057250
DEPOSITO YVYRA,-38.95604090,-68.24314020
DERLY BOUTIQUE,-38.93815490,-67.99871260
DESAFIA TUS LIMITES,-38.96018310,-68.06415080
DESEOS Y TERNURA,-38.95167840,-68.05918880
DESPENSA JUAN ,-38.94756720,-68.22885000
DESPENSA LA CADENA,-38.95452440,-68.11731410
DESPIERTATE NENA ,-38.82738640,-68.07146160
DHARMA,-39.95159900,-71.07046000
DHARMA,-38.95140500,-68.22784930
DI TUTTO,-39.94897450,-71.07508870
DIAGONAL EQUIPAMIENTOS ,-38.95990800,-68.06730990
DIAL,-40.15612370,-71.34980850
DIAL TIENDA,-40.15676710,-71.34778030
DIEGO MORALES NEUMATICOS Y ACCESORIOS,-38.83006550,-68.12236540
DIEGUITOS Y MAFALDAS,-38.82942190,-68.13483940
DIENTE DE ORO,-38.97810680,-67.82645170
DIESEL CENTENARIO,-38.83375280,-68.12176870
DIETETICA INTEGRAL ,-38.95167840,-68.05918880
DIETETICA NATURISTA,-38.95859590,-68.06090830
DIETETICA TIME,-40.13680100,-71.28698040
DIEZ AMAPOLAS,-40.15769050,-71.35210380
DINASTIA,-38.94490650,-68.12157770
DINO TREZZA (TIENDA DE BICICLETAS Y MÁS),-40.81068750,-65.09456510
DINO TREZZA Motos - Kayaks,-40.81068750,-65.09456510
DINOLFO,-38.95834260,-68.05596840
DIOSHA,-38.82461940,-68.13890260
DIRECT TV,-38.95483790,-68.08263150
DISEÑO DE COSAS LINDAS,-38.93792130,-67.99086430
DISEÑO MUEBLES Y SERVICIOS,-38.93776670,-67.99815420
DISTINCION UNIFORMES ,-38.95939690,-68.05541800
DISTINCT FASHION,-38.95813220,-68.05601000
DISTRI AROMAS,-38.95474790,-68.06079300
DISTRIBUIDORA BARSAU,-38.95222770,-68.11736180
DISTRIBUIDORA CIP,-38.95828590,-68.06598900
DISTRISUR REPUESTOS S.R.L,-38.95684530,-68.23129490
DISTRYFER,-38.95849230,-68.13097300
DITUTTO UN PO,-38.95078400,-68.11767900
DIVANNI ALUMINIOS,-38.96032580,-68.06214030
DIVANNI CARPINTERIA DE ALUMINIO,-38.96002690,-68.06232720
DIVAS,-38.93834500,-67.99958590
DIVINO HOMBRE,-38.95196260,-68.06092700
DOLCE ART,-39.95158250,-71.07315610
DON ANIBAL,-38.82184520,-68.14456840
DON CAMILO,-38.94706400,-68.10271390
DON COSTA,-37.37585640,-70.27441810
DON ENZO,-40.14840380,-71.31590870
DON MISAK,-37.39508910,-68.92745840
DON PANCHO,-40.80900450,-65.08717680
DONNA,-37.39016520,-68.92180120
DOÑA BERTA,-39.95281810,-71.07592670
DOÑA MARY,-37.18037860,-70.67030390
DOÑA MILKA,-38.93522680,-69.23066580
DORMI SAN MARTIN,-40.15374210,-71.34505210
DORMI SAN MARTIN,-40.15374210,-71.34505210
DORMIDECO,-38.95903690,-68.06057700
DORMILINDO ,-38.94835620,-68.22815940
DORMILINDO,-38.94077180,-68.05401800
DOROTEA,-38.95044290,-68.08952060
DOROTEA CALZADO,-38.95066610,-68.11726960
DOROTEA CALZADOS,-38.95066600,-68.11733400
DOS GIRASOLES ,-40.15275230,-71.35030750
DRA. CAPOGROSSI YAMILA,-38.95067200,-68.09497100
Droopy Pet Shop,-38.96060870,-68.05760190
DRUGSTORE,-38.93892800,-67.99116090
DRUGSTORE BEATRIZ,-40.04828710,-70.07544650
DRUGSTORE DIEGUILLEN ,-40.15769040,-71.35006320
DRUGSTORE MECOHUE,-38.95957760,-68.09260390
DUAL TIME,-39.10444100,-67.08858240
DUAL TIME,-39.02804640,-67.57857550
DUFAUR S.R.L.,-38.82727630,-68.06736710
DULCE BAHIA,-38.95648010,-68.22612570
DULCE DESPERTAR,-38.93923330,-67.98978510
DULCE HOGAR MUEBLERIA,-38.93563860,-69.23211140
DULCE MALVINA,-38.95780290,-68.06620980
DULCE MALVINA,-38.95179500,-68.05830900
DULCE MARIA,-38.95738660,-68.06089630
DULCE O TRUCO ,-40.15721030,-71.35244360
DULCE SOFIA,-38.95797270,-68.23774400
DULCE SUEÑO,-38.95931590,-68.06080140
DULCINEA,-38.82256450,-68.06401490
DUNAMIS,-38.82764090,-68.14938610
DUPLIQUEN,-38.95833160,-68.06330950
DyV ELECTRONICS,-38.93504140,-69.22925130
E - SHOP,-40.15736570,-71.35646110
EBEN EZER,-38.92794750,-67.99050100
ECLIPSE INDUMENTARIA DEPORTIVA,-38.93393390,-69.22840920
EDILMAR,-40.04828710,-70.07544650
EF ESTILISTAS DE VANGUARDIA,-38.93842490,-68.00017600
EGO REGALOS PERSONALIZADOS,-39.95179730,-71.06979220
EL ABASTO,-40.15497910,-71.34523870
EL AFINADOR,-38.93242820,-67.98750250
EL ARCA,-38.92643770,-67.99792280
EL ARCA,-38.92643770,-67.99792280
EL ARTE DE LAS MASCOTAS,-38.92677980,-67.99066780
EL BICHO CANASTO,-38.95363390,-68.02828240
EL BODEGON DE LOS ANDES,-40.15863870,-71.35223440
EL BOLICHE DE ALBERTO,-38.95966530,-68.07359680
EL BRILLO,-38.94977600,-68.04524400
EL BUQUE,-38.95073500,-68.06256400
EL CALDEN,-38.94445890,-68.22281740
EL CAÑADENSE MUEBLES,-38.95675590,-68.23549550
EL CARRETEL,-38.90474160,-70.06413330
EL CARRITO DEL PARQUE,-38.94506390,-68.05851000
EL CAUQUEN,-39.95085560,-71.07286560
EL CENTRO DEL BUEN DORMIR,-38.93502160,-69.22797060
EL CHANCHO RENGO,-38.90543200,-70.06318910
EL CHANCHO RENGO,-38.90458320,-70.06411720
EL CHANGUITO,-38.96555330,-68.11886840
EL CIPRES HOGAR,-38.82293750,-68.14724850
EL CIPRES HOGAR SRL,-38.82446600,-68.13966880
EL COLO,-40.04644080,-70.07377260
EL CONSTRUCTOR,-38.93982770,-69.21795830
EL CONSTRUCTOR ,-38.93987870,-69.21861640
EL CORDILLERANO,-37.37523060,-70.27432090
EL CORDILLERANO,-37.37526080,-70.27425910
EL CORRALON,-38.93416880,-69.22972430
EL EMPORIO DE LA PIEDRA,-38.94506390,-68.05851000
EL ESTRIBO,-38.95435970,-67.92284270
EL ESTRIBO FIAMBRERIA & DELICATESSEN,-38.93688330,-67.99542220
EL EXPRIMIDOR,-37.38297500,-70.26742450
EL EXTRA LARGE,-38.94426990,-68.22455780
EL FUENTON,-38.95040570,-68.11934420
EL GALLEGO,-37.39399480,-68.92708490
EL GALLEGO,-38.95550470,-68.07872900
EL GALLEGO FERRETERIA,-38.75701590,-68.09869520
EL GALPON,-40.15418450,-71.34055600
EL GALPON,-38.96909020,-68.05396780
EL GALPON,-38.96921310,-68.05415520
EL GAUCHITO,-38.96915080,-68.04547760
EL GENIO DE LA LIMPIEZA,-38.94756720,-68.22885000
EL GRINGUITO ESCAPES,-38.95675630,-68.23523850
EL IMPERIO DE LA CARNE,-38.94725050,-68.08542010
EL IMPERIO DE LA CARNE,-38.94725050,-68.08542010
EL IMPERIO DE LA CARNE,-38.93017040,-68.08399650
EL KIOSKO DE LA ESQUINA,-39.95134940,-71.07721730
EL LEMU,-39.95109180,-71.07070090
EL MALLIN,-39.94746980,-71.07025140
EL MALLIN,-39.94527710,-71.06825950
EL MALLIN ,-39.94754710,-71.07026290
EL MAPUCHE,-38.95410210,-67.92922990
EL MAYORISTA,-38.95028850,-68.10531630
EL MEDANO TURISMO,-38.95310000,-68.06684890
EL MEDANO TURISMO,-42.76767090,-65.03422000
EL METEJON,-40.15671780,-71.34996340
EL MEZON DE DOÑA ROSA,-38.82283870,-68.13997760
EL MEZON DE JULIO,-38.82290640,-68.14005370
EL MUNDO DEL JOGGING,-38.93242820,-67.98750250
EL NECOCHENSE,-38.93273590,-69.23276570
EL NECOCHENSE,-38.93267570,-69.21974320
EL NEGRO,-38.82171420,-68.14975110
EL NUEVO ALMACEN,-40.81221470,-65.09189590
EL NUEVO CORDILLERANO,-39.95161620,-71.07531590
EL NUEVO FOGÓN,-38.93589490,-67.99530900
EL NUEVO SCORPIO RESTO BAR,-39.95159900,-71.07046000
EL NUEVO TIJUANA RESTO BAR,-40.15723080,-71.34796910
EL PALACIO DE LA PINTURA,-39.09468260,-67.08151580
EL PALACIO DE LA PINTURA,-38.95987100,-68.06588590
EL PALACIO DE LA PINTURA,-38.95981700,-68.05033890
EL PALENQUE,-38.94077180,-68.05401800
EL PAPERO,-38.83276640,-68.06507100
EL PATIO DE FRANZ,-38.95134920,-68.05949980
EL PODER DE VIAJAR,-38.94975890,-68.06642200
EL PORTICO MUEBLES DEC Y REG,-40.15665200,-71.35038900
EL PRECIO JUSTO,-38.94855060,-68.11728260
EL PRECIO JUSTO,-39.01067200,-68.42724900
EL PRECIO JUSTO,-38.94671780,-68.22593020
EL RANA,-38.95955640,-68.25111710
EL REGALON,-39.52073670,-69.28473350
EL REGIONAL ESTACIÓN DE CERVEZAS,-40.15617290,-71.34905780
EL REGIONAL PATAGONIAN,-40.15664300,-71.35039390
EL REINO DEL REVES,-38.93763000,-67.99596790
EL RENACER,-40.15264370,-71.35044080
EL RENOVADO ENTRERRIANO,-39.94626060,-71.07141920
EL REPUESTERO,-39.94943800,-71.07256460
EL REY DEL MARISCO,-40.81082830,-65.09433030
EL RINCON DE LA MODA,-38.93978690,-67.99911700
EL RINCON DE LAS FLORES,-38.82919020,-68.13479350
EL RINCON DE LAS MASCOTAS,-38.95883490,-68.07897210
EL RINCON DE LAS MASCOTAS ,-38.92862890,-68.07535880
EL RINCON DE NORMA,-38.93682700,-67.99722960
EL RINCONCITO,-40.15556470,-71.35357220
El Roperito,-39.02846140,-67.57124400
EL SALON RESTO-BAR,-37.38221930,-70.27204490
EL SANDWICHITO,-38.95149540,-68.05610610
EL SANDWICHITO,-38.95149540,-68.05610610
EL SENDERO,-38.97805760,-67.82680440
EL SEÑOR DE LA CARNE,-40.81082830,-65.09433030
EL SOL,-38.93520270,-69.23048290
EL SOL CALZADOS ,-38.97805480,-67.82676620
EL SOL DE ORO,-38.93168900,-69.23006810
EL TATA,-38.84273860,-68.13281060
EL TIO,-38.96076040,-68.05956300
EL TUCAN,-38.95410210,-67.92922990
EL VALLE,-38.82772510,-68.14941900
EL VALLE,-38.82763620,-68.14931810
EL VIEJO NOGAL ,-40.15487810,-71.35693420
EL VIEJO TOBBY,-39.95102290,-71.07354770
EL VIVERO,-38.93292390,-68.00008280
EL VOLCAN DE LA MODA,-38.93731740,-69.23112150
ELECTRICIDAD BELGOY,-38.95060370,-68.11758650
ELECTRICIDAD PAREDES,-38.94395500,-68.11720240
ELECTRICIDAD SAN MARTIN,-38.82784550,-68.06693010
ELECTRO LAS PERLAS,-38.98415520,-68.14803410
ELECTRO SHOP,-37.39947270,-68.92613390
ELECTRO SITIO,-39.02928630,-67.58258220
ELECTROCAR,-38.97989150,-67.82027100
ELECTROGAR,-38.95480750,-68.07056360
ELECTROLUZ,-38.94967670,-68.05186670
ELECTROLUZ,-38.95521060,-68.05198940
ELECTROMECANICA FANELLO,-38.95920130,-68.05147520
ELECTRONICA VALENCIA,-38.95419630,-68.06787520
ELECTROPARTES ZURITA,-38.93601540,-69.23666920
